GAME_DATE,GOALS,ASSISTS,POINTS,OPPONENT
2023-01-21,0,1,1,MTL
2023-01-23,1,0,1,NYI
2023-01-25,0,0,0,NYR
2023-02-15,1,1,2,CHI
2023-02-18,0,2,2,MTL
2023-02-19,0,0,0,CHI
2023-02-21,0,0,0,BUF
2023-02-24,0,0,0,MIN
2023-02-26,2,0,2,SEA
2023-03-01,0,1,1,EDM
2023-03-02,0,1,1,CGY
2023-03-04,0,0,0,VAN
2023-03-07,1,0,1,NJD
2023-03-11,1,1,2,EDM
2023-03-13,1,2,3,BUF
2023-03-15,0,0,0,COL
2023-03-17,1,0,1,CAR
2023-03-18,0,2,2,OTT
2023-03-21,0,1,1,NYI
2023-03-23,2,0,2,FLA
2023-03-25,2,0,2,CAR
2023-03-26,0,2,2,NSH
2023-03-29,1,0,1,FLA
2023-04-01,0,0,0,OTT
2023-04-02,0,1,1,DET
2023-04-04,1,0,1,CBJ
2023-04-06,0,0,0,BOS
2023-04-08,1,3,4,MTL
2023-04-10,1,0,1,FLA
2023-04-13,0,0,0,NYR
2023-10-11,3,0,3,MTL
2023-10-14,3,0,3,MIN
2023-10-16,0,0,0,CHI
2023-10-19,0,0,0,FLA
2023-10-21,0,0,0,TBL
2023-10-24,1,1,2,WSH
2023-10-26,0,1,1,DAL
2023-10-28,0,1,1,NSH
2023-10-31,0,0,0,LAK
2023-11-02,1,1,2,BOS
2023-11-04,3,0,3,BUF
2023-11-06,2,1,3,TBL
2023-11-08,0,1,1,OTT
2023-11-10,0,0,0,CGY
2023-11-11,0,0,0,VAN
2023-11-17,0,0,0,DET
2023-11-19,1,1,2,MIN
2023-11-24,0,0,0,CHI
2023-11-25,0,0,0,PIT
2023-11-28,0,0,0,FLA
2023-11-30,0,2,2,SEA
2023-12-02,2,0,2,BOS
2023-12-07,0,0,0,OTT
2023-12-09,2,0,2,NSH
2023-12-11,1,0,1,NYI
2023-12-12,2,2,4,NYR
2023-12-14,2,1,3,CBJ
2023-12-19,2,0,2,NYR
2023-12-21,1,0,1,BUF
2023-12-23,2,1,3,CBJ
2023-12-27,0,1,1,OTT
2023-12-29,1,1,2,CBJ
2023-12-30,0,0,0,CAR
2024-01-02,0,0,0,LAK
2024-01-03,1,0,1,ANA
2024-01-06,0,0,0,SJS
2024-01-09,1,0,1,SJS
2024-01-11,2,0,2,NYI
2024-01-13,0,0,0,COL
2024-01-14,0,0,0,DET
2024-01-16,1,1,2,EDM
2024-01-18,3,1,4,CGY
2024-01-20,0,1,1,VAN
2024-01-21,1,0,1,SEA
2024-01-24,1,0,1,WPG
2024-01-27,1,0,1,WPG
2024-02-05,0,1,1,NYI
2024-02-07,1,1,2,DAL
2024-02-10,1,1,2,OTT
2024-02-13,0,0,0,STL
2024-02-15,3,0,3,PHI
2024-02-17,3,2,5,ANA
2024-02-19,1,1,2,STL
2024-02-21,2,0,2,ARI
2024-02-22,1,0,1,VGK
2024-02-24,0,1,1,COL
2024-02-27,0,0,0,VGK
2024-02-29,1,0,1,ARI
2024-03-02,0,1,1,NYR
2024-03-04,0,0,0,BOS
2024-03-06,1,0,1,BUF
2024-03-07,0,0,0,BOS
