GAME_DATE,GOALS,ASSISTS,POINTS,OPPONENT
2014-11-02,1,3,4,ARI
2014-11-04,0,2,2,CGY
2014-11-07,0,0,0,CHI
2014-11-08,0,1,1,CAR
2014-11-11,2,0,2,CBJ
2014-11-14,0,0,0,NJD
2014-11-15,0,0,0,STL
2014-11-18,0,0,0,ARI
2014-11-20,1,1,2,COL
2014-11-22,0,0,0,BUF
2014-11-26,2,0,2,NYI
2014-11-28,1,0,1,NYI
2014-11-29,0,0,0,TOR
2014-12-02,0,0,0,VAN
2014-12-04,0,0,0,CAR
2014-12-06,0,0,0,NJD
2014-12-09,2,0,2,TBL
2014-12-11,0,0,0,CBJ
2014-12-13,0,2,2,TBL
2014-12-16,0,1,1,FLA
2014-12-18,0,0,0,CBJ
2014-12-20,1,0,1,NJD
2014-12-22,0,0,0,OTT
2014-12-23,1,0,1,NYR
2014-12-27,0,0,0,PIT
2014-12-29,1,1,2,NYI
2015-01-01,1,1,2,CHI
2015-01-04,1,1,2,FLA
2015-01-07,1,0,1,TOR
2015-01-08,1,0,1,PHI
2015-01-10,0,0,0,DET
2015-01-12,1,0,1,COL
2015-01-14,0,0,0,PHI
2015-01-16,2,0,2,NSH
2015-01-17,1,1,2,DAL
2015-01-20,2,0,2,EDM
2015-01-27,0,0,0,CBJ
2015-01-28,2,0,2,PIT
2015-01-31,0,0,0,MTL
2015-02-01,2,1,3,STL
2015-02-03,0,1,1,LAK
2015-02-05,1,0,1,OTT
2015-02-06,0,0,0,ANA
2015-02-08,1,0,1,PHI
2015-02-11,0,1,1,SJS
2015-02-14,1,0,1,LAK
2015-02-15,2,2,4,ANA
2015-02-17,1,1,2,PIT
2015-02-19,1,1,2,WPG
2015-02-21,0,0,0,NYI
2015-02-22,0,0,0,PHI
2015-02-25,1,0,1,PIT
2015-02-27,0,0,0,CAR
2015-03-01,2,1,3,TOR
2015-03-03,2,0,2,CBJ
2015-03-07,1,1,2,BUF
2015-03-11,1,0,1,NYR
2015-03-13,0,1,1,DAL
2015-03-15,0,0,0,BOS
2015-03-16,0,0,0,BUF
2015-03-19,2,0,2,MIN
2015-03-21,0,0,0,WPG
2015-03-26,0,0,0,NJD
2015-03-28,0,0,0,NSH
2015-03-29,2,0,2,NYR
2015-03-31,1,1,2,CAR
2015-04-02,2,0,2,MTL
2015-04-04,0,0,0,OTT
2015-04-05,0,1,1,DET
2015-04-08,0,0,0,BOS
2015-04-11,1,0,1,NYR
2015-10-10,1,1,2,NJD
2015-10-15,1,0,1,CHI
2015-10-17,1,0,1,CAR
2015-10-20,1,1,2,CGY
2015-10-22,1,0,1,VAN
2015-10-23,0,2,2,EDM
2015-10-28,0,0,0,PIT
2015-10-30,0,1,1,CBJ
2015-10-31,0,2,2,FLA
2015-11-03,1,0,1,NYR
2015-11-05,1,0,1,BOS
2015-11-07,1,1,2,TOR
2015-11-10,0,0,0,DET
2015-11-12,0,0,0,PHI
2015-11-13,0,0,0,CGY
2015-11-18,0,0,0,DET
2015-11-19,1,0,1,DAL
2015-11-21,1,1,2,COL
2015-11-23,0,0,0,EDM
2015-11-25,1,0,1,WPG
2015-11-27,1,0,1,TBL
2015-11-28,0,1,1,TOR
2015-12-03,0,1,1,MTL
2015-12-05,0,0,0,WPG
2015-12-08,1,0,1,DET
2015-12-10,1,0,1,FLA
2015-12-12,0,0,0,TBL
2015-12-14,0,0,0,PIT
2015-12-16,0,0,0,OTT
2015-12-18,2,2,4,TBL
2015-12-20,1,0,1,NYR
2015-12-21,0,0,0,CAR
2015-12-26,0,0,0,MTL
2015-12-28,1,0,1,BUF
2015-12-30,2,0,2,BUF
2015-12-31,1,0,1,CAR
2016-01-02,0,0,0,CBJ
2016-01-05,0,0,0,BOS
2016-01-07,1,0,1,NYI
2016-01-09,2,0,2,NYR
2016-01-10,2,0,2,OTT
2016-01-14,0,0,0,VAN
2016-01-16,0,0,0,BUF
2016-01-17,1,0,1,NYR
2016-01-19,1,1,2,CBJ
2016-01-27,0,0,0,PHI
2016-02-04,1,0,1,NYI
2016-02-06,0,0,0,NJD
2016-02-07,1,0,1,PHI
2016-02-09,1,0,1,NSH
2016-02-11,3,0,3,MIN
2016-02-13,1,0,1,DAL
2016-02-16,0,0,0,LAK
2016-02-18,2,0,2,NYI
2016-02-20,1,1,2,NJD
