GAME_DATE,GOALS,ASSISTS,POINTS,OPPONENT
1981-02-02,0,0,0,NYR
1981-02-03,0,0,0,NYI
1981-02-05,1,0,1,DET
1981-02-07,2,0,2,WSH
1981-02-12,1,2,3,CHI
1981-02-14,0,2,2,BOS
1981-02-18,0,1,1,QUE
1981-02-21,0,0,0,PHI
1981-02-24,0,3,3,EDM
1981-02-26,1,0,1,VAN
1981-02-28,0,0,0,NYI
1981-03-02,0,0,0,TOR
1981-03-04,0,1,1,PIT
1981-03-06,1,0,1,CLR
1981-03-08,2,0,2,WIN
1981-03-11,0,1,1,CHI
1981-03-14,2,4,6,MNS
1981-03-17,0,0,0,BUF
1981-03-19,1,1,2,PIT
1981-03-21,0,0,0,EDM
1981-03-22,2,2,4,WIN
1981-03-24,0,1,1,MNS
1981-03-25,0,0,0,CHI
1981-03-28,0,1,1,MNS
1981-03-31,0,2,2,WIN
1981-04-02,0,1,1,STL
1981-04-04,2,2,4,CLR
1981-10-07,0,0,0,NYI
1981-10-10,0,0,0,EDM
1981-10-13,2,1,3,CGY
1981-10-15,2,1,3,CLR
1981-10-17,0,1,1,BOS
1981-10-20,3,1,4,NYI
1981-10-21,1,2,3,NYR
1981-10-24,0,2,2,MNS
1981-10-25,0,1,1,WIN
1981-10-27,1,1,2,QUE
1981-10-29,1,2,3,WSH
1981-10-31,0,0,0,STL
1981-11-04,1,1,2,CHI
1981-11-05,0,0,0,DET
1981-11-07,2,0,2,TOR
1981-11-10,2,1,3,MTL
1981-11-12,0,2,2,STL
1981-11-14,1,0,1,WIN
1981-11-18,4,1,5,DET
1981-11-19,1,1,2,CGY
1981-11-21,0,0,0,BUF
1981-11-25,1,2,3,EDM
1981-11-26,1,0,1,CGY
1981-11-28,0,2,2,VAN
1981-12-02,0,2,2,NYR
1981-12-05,0,1,1,CHI
1981-12-09,0,1,1,EDM
1981-12-12,0,2,2,VAN
1981-12-15,0,0,0,BUF
1981-12-16,0,2,2,PIT
1981-12-19,1,0,1,HFD
1981-12-20,0,1,1,BOS
1981-12-22,0,1,1,CLR
1981-12-23,2,1,3,CLR
1981-12-26,0,2,2,VAN
1981-12-27,0,2,2,EDM
1981-12-30,0,1,1,CLR
1982-01-02,1,1,2,CGY
1982-01-05,0,0,0,PHI
