GAME_DATE,GOALS,ASSISTS,POINTS,OPPONENT
2000-04-07,1,0,1,BUF
2000-04-09,0,0,0,BOS
2000-10-06,0,1,1,NSH
2000-10-07,0,2,2,NSH
2000-10-13,1,0,1,TBL
2000-10-14,4,0,4,NYR
2000-10-18,0,0,0,CAR
2000-10-19,1,1,2,OTT
2000-10-21,1,0,1,CBJ
2000-10-25,1,0,1,OTT
2000-10-27,1,1,2,NYR
2000-10-28,0,0,0,NJD
2000-11-01,0,1,1,SJS
2000-11-03,1,1,2,VAN
2000-11-04,0,0,0,CGY
2000-11-08,0,1,1,PHI
2000-11-10,0,0,0,NJD
2000-11-11,1,1,2,EDM
2000-11-13,2,0,2,COL
2000-11-16,0,2,2,STL
2000-11-18,0,1,1,ATL
2000-11-22,0,0,0,CAR
2000-11-24,0,0,0,PHI
2000-11-25,0,0,0,LAK
2000-11-28,0,0,0,BOS
2000-12-01,0,2,2,BUF
2000-12-02,1,1,2,BUF
2000-12-05,0,0,0,OTT
2000-12-06,0,0,0,BOS
2000-12-09,0,0,0,TOR
2000-12-10,0,1,1,DET
2000-12-13,1,0,1,TOR
2000-12-15,0,0,0,FLA
2000-12-16,3,0,3,MTL
2000-12-20,0,0,0,FLA
2000-12-21,1,0,1,TBL
2000-12-23,0,1,1,DAL
2000-12-26,0,1,1,BUF
2000-12-27,2,2,4,TOR
2000-12-30,2,1,3,OTT
2001-01-03,1,2,3,WSH
2001-01-05,0,1,1,MTL
2001-01-08,0,0,0,WSH
2001-01-09,0,2,2,BOS
2001-01-12,0,1,1,NYI
2001-01-13,1,2,3,NYI
2001-01-15,0,2,2,ANA
2001-01-17,1,1,2,PHX
2001-01-19,1,1,2,DAL
2001-01-21,0,1,1,CHI
2001-01-24,0,2,2,MTL
2001-01-27,1,2,3,ATL
2001-01-30,1,1,2,ATL
2001-01-31,0,1,1,PHI
2001-02-07,2,2,4,PHI
2001-02-10,0,2,2,NJD
2001-02-11,0,1,1,MIN
2001-02-14,0,1,1,MIN
2001-02-16,0,2,2,NJD
2001-02-17,0,0,0,CBJ
2001-02-19,0,0,0,COL
2001-02-21,1,0,1,FLA
2001-02-23,0,1,1,NYR
2001-02-25,0,1,1,NYI
2001-02-28,1,1,2,MTL
2001-03-02,2,2,4,NYR
2001-03-03,1,2,3,WSH
2001-03-07,0,1,1,WSH
2001-03-08,2,1,3,ATL
2001-03-10,3,2,5,CGY
2001-03-12,1,1,2,NYR
2001-03-14,0,0,0,NYI
2001-03-16,1,1,2,FLA
2001-03-17,0,0,0,TBL
2001-03-20,0,1,1,BOS
2001-03-23,0,1,1,CAR
2001-03-25,0,0,0,NJD
