GAME_DATE,GOALS,ASSISTS,POINTS,OPPONENT
1988-11-06,0,1,1,EDM
1988-11-09,1,1,2,MNS
1988-11-12,3,0,3,PHI
1988-11-13,1,2,3,NYR
1988-11-16,0,2,2,HFD
1988-11-18,2,1,3,BOS
1988-11-20,1,0,1,BOS
1988-11-23,2,0,2,LAK
1988-11-25,1,0,1,WIN
1988-11-27,1,2,3,WSH
1988-11-29,2,2,4,NYI
1988-12-01,1,2,3,QUE
1988-12-03,1,1,2,QUE
1988-12-05,1,0,1,MTL
1988-12-09,0,1,1,TOR
1988-12-10,1,3,4,TOR
1988-12-13,0,2,2,MNS
1988-12-16,1,2,3,LAK
1988-12-17,1,1,2,PIT
1988-12-20,1,3,4,STL
1988-12-22,2,2,4,STL
1988-12-23,0,1,1,CHI
1988-12-28,1,0,1,BUF
1988-12-30,1,2,3,HFD
1988-12-31,1,1,2,HFD
1989-01-04,0,2,2,STL
1989-01-06,0,0,0,VAN
1989-01-07,1,0,1,NJD
1989-01-09,1,0,1,MTL
1989-01-11,0,0,0,CHI
1989-01-14,2,3,5,BOS
1989-01-15,1,3,4,PHI
1989-01-17,0,0,0,CGY
1989-01-20,0,1,1,CHI
1989-01-22,1,1,2,WSH
1989-01-25,1,1,2,BUF
1989-01-27,1,2,3,TOR
1989-01-28,1,1,2,PIT
1989-01-30,0,3,3,QUE
1989-02-02,1,1,2,CGY
1989-02-03,1,0,1,EDM
1989-02-05,2,2,4,WIN
1989-02-09,0,1,1,NJD
1989-02-11,1,2,3,MNS
1989-02-13,1,0,1,WIN
1989-02-15,0,0,0,MNS
1989-02-17,0,1,1,CHI
1989-02-19,1,0,1,BUF
1989-02-21,2,1,3,NYI
1989-02-23,2,2,4,PIT
1989-02-25,1,1,2,CHI
1989-02-26,1,1,2,CHI
1989-03-01,1,2,3,NYI
1989-03-04,0,0,0,STL
1989-03-07,0,2,2,MNS
1989-03-09,0,2,2,NYR
1989-03-11,0,0,0,TOR
1989-03-14,1,1,2,VAN
1989-03-15,2,4,6,EDM
1989-03-18,0,1,1,STL
1989-03-19,0,1,1,CHI
1989-03-24,0,3,3,TOR
1989-03-25,1,1,2,TOR
1989-03-27,0,0,0,STL
1989-03-29,0,1,1,NYR
1989-03-31,0,0,0,MNS
1989-04-02,1,0,1,STL
1989-10-05,1,1,2,CGY
1989-10-07,2,1,3,VAN
1989-10-08,0,0,0,LAK
1989-10-12,1,2,3,WIN
1989-10-14,0,3,3,BUF
1989-10-15,0,0,0,CHI
1989-10-18,2,1,3,MNS
1989-10-19,0,0,0,STL
1989-10-21,0,2,2,HFD
1989-10-24,1,1,2,CHI
1989-10-26,1,2,3,PIT
1989-10-28,0,1,1,TOR
1989-11-01,0,0,0,PHI
1989-11-03,1,1,2,HFD
1989-11-04,0,1,1,NYI
1989-11-06,0,0,0,NYR
1989-11-09,0,1,1,MNS
1989-11-11,0,0,0,TOR
1989-11-14,0,0,0,HFD
1989-11-16,0,1,1,STL
1989-11-18,2,0,2,QUE
1989-11-21,0,0,0,BOS
1989-11-24,1,0,1,CGY
1989-11-27,1,0,1,EDM
1989-11-29,0,2,2,WSH
1989-12-01,1,0,1,WIN
1989-12-03,2,1,3,CHI
1989-12-05,1,0,1,STL
1989-12-08,0,0,0,MNS
1989-12-09,1,0,1,MNS
1989-12-13,0,1,1,TOR
1989-12-15,3,0,3,CHI
1989-12-16,0,0,0,MTL
1989-12-20,1,1,2,TOR
1989-12-23,1,1,2,BOS
1989-12-26,2,0,2,BUF
1989-12-27,2,1,3,TOR
1989-12-29,0,1,1,WSH
1989-12-31,0,3,3,NJD
1990-01-02,2,1,3,VAN
1990-01-04,0,2,2,QUE
1990-01-06,0,0,0,MNS
1990-01-09,1,4,5,MNS
1990-01-12,0,1,1,WIN
1990-01-13,0,2,2,MNS
1990-01-16,2,0,2,EDM
1990-01-18,0,0,0,LAK
1990-01-23,0,1,1,STL
1990-01-25,1,1,2,PIT
1990-01-27,2,1,3,QUE
1990-01-31,4,1,5,EDM
1990-02-02,1,1,2,TOR
1990-02-03,0,0,0,STL
1990-02-06,0,0,0,BOS
1990-02-08,0,1,1,CHI
1990-02-10,2,0,2,CGY
1990-02-12,0,1,1,NJD
1990-02-14,3,1,4,LAK
1990-02-16,2,4,6,PHI
1990-02-17,0,0,0,STL
1990-02-19,0,3,3,MTL
1990-02-21,2,1,3,NYR
1990-02-24,1,0,1,NYI
1990-02-25,1,0,1,WSH
1990-03-02,2,0,2,TOR
1990-03-03,1,3,4,TOR
1990-03-05,0,0,0,NYR
1990-03-08,1,0,1,STL
1990-03-10,0,1,1,MTL
1990-03-13,1,0,1,CHI
1990-03-15,0,1,1,PIT
1990-03-17,1,1,2,STL
1990-03-20,0,0,0,VAN
1990-03-22,0,0,0,MNS
1990-03-24,2,0,2,CHI
1990-03-25,1,0,1,CHI
1990-03-27,1,3,4,BUF
1990-03-31,0,1,1,NJD
1990-04-01,1,0,1,PHI
1990-10-04,0,1,1,NJD
1990-10-06,0,0,0,WSH
1990-10-07,1,1,2,PHI
1990-10-10,0,2,2,CGY
1990-10-12,2,1,3,HFD
1990-10-13,1,0,1,TOR
1990-10-16,0,0,0,CHI
1990-10-18,2,1,3,MTL
1990-10-20,0,0,0,QUE
1990-10-23,0,1,1,VAN
1990-10-26,1,1,2,MNS
1990-10-27,1,0,1,MNS
1990-10-30,0,1,1,STL
1990-11-01,1,1,2,TOR
1990-11-03,0,1,1,MTL
1990-11-06,0,2,2,VAN
1990-11-08,1,0,1,LAK
1990-11-10,0,0,0,STL
1990-11-14,0,2,2,CHI
1990-11-17,3,2,5,TOR
1990-11-19,0,0,0,WSH
1990-11-21,0,0,0,MNS
1990-11-23,0,0,0,STL
1990-11-27,0,0,0,LAK
1990-11-29,0,1,1,CHI
1990-12-01,0,1,1,CHI
1990-12-02,0,0,0,BUF
1990-12-04,1,1,2,BOS
1990-12-07,1,0,1,STL
1990-12-08,0,1,1,STL
1990-12-11,2,3,5,BUF
1990-12-13,1,1,2,QUE
1990-12-15,0,0,0,PHI
1990-12-16,0,1,1,PIT
1990-12-18,1,0,1,PHI
1990-12-20,1,0,1,WIN
1990-12-22,3,2,5,WIN
1990-12-23,0,1,1,CHI
1990-12-28,0,0,0,PIT
1990-12-31,0,0,0,CHI
1991-01-02,2,1,3,MNS
1991-01-04,1,0,1,EDM
1991-01-05,0,0,0,CGY
1991-01-09,2,0,2,EDM
1991-01-11,2,0,2,NYR
1991-01-12,0,1,1,NYI
1991-01-14,1,0,1,BOS
1991-01-16,0,1,1,BUF
1991-01-22,0,0,0,WSH
1991-01-25,0,0,0,STL
1991-01-26,3,0,3,STL
1991-01-28,0,1,1,NJD
1991-01-30,2,0,2,MNS
1991-02-01,1,2,3,TOR
1991-02-02,1,2,3,TOR
1991-02-04,2,1,3,LAK
1991-02-08,0,1,1,NYI
1991-02-09,0,1,1,MNS
1991-02-12,1,3,4,WIN
1991-02-13,0,0,0,HFD
1991-02-16,0,0,0,MNS
1991-02-17,1,2,3,CHI
1991-02-19,1,0,1,CGY
1991-02-22,2,1,3,EDM
1991-02-23,0,1,1,VAN
1991-02-25,2,0,2,TOR
1991-02-27,0,1,1,MTL
1991-03-01,0,0,0,NJD
1991-03-05,0,2,2,QUE
1991-03-07,0,0,0,NYI
1991-03-09,0,0,0,MNS
1991-03-10,1,2,3,STL
1991-03-13,0,2,2,NYR
1991-03-14,1,0,1,HFD
1991-03-16,0,1,1,BOS
1991-03-22,0,0,0,TOR
1991-03-23,0,0,0,TOR
1991-03-27,0,1,1,PIT
1991-03-30,1,1,2,NYR
1991-03-31,1,0,1,CHI
1991-10-03,0,0,0,CHI
1991-10-05,1,1,2,TOR
1991-10-10,0,0,0,MTL
1991-10-12,0,1,1,MNS
1991-10-15,1,1,2,EDM
1991-10-17,0,1,1,STL
1991-10-19,2,1,3,QUE
1991-10-23,0,0,0,WIN
1991-10-25,1,0,1,TOR
1991-10-26,0,0,0,TOR
1991-10-28,0,1,1,LAK
1991-10-30,0,0,0,BUF
1991-11-01,0,1,1,HFD
1991-11-02,0,0,0,BOS
1991-11-05,0,1,1,MNS
1991-11-07,0,1,1,STL
1991-11-08,1,1,2,WSH
1991-11-10,0,0,0,STL
1991-11-12,0,0,0,CGY
1991-11-14,0,0,0,SJS
1991-11-16,2,1,3,LAK
1991-11-19,0,0,0,CHI
1991-11-22,1,0,1,MNS
1991-11-25,1,1,2,WSH
1991-11-30,1,1,2,STL
1991-12-03,3,1,4,CGY
1991-12-06,1,2,3,NYR
1991-12-07,1,0,1,NJD
1991-12-10,0,0,0,CHI
1991-12-12,0,1,1,QUE
1991-12-14,0,0,0,CGY
1991-12-15,1,1,2,EDM
1991-12-17,0,0,0,VAN
1991-12-21,1,2,3,LAK
1991-12-28,0,3,3,TOR
1991-12-29,0,0,0,CHI
1991-12-31,0,1,1,BOS
1992-01-03,1,3,4,TOR
1992-01-04,0,1,1,STL
1992-01-07,0,1,1,NYI
1992-01-09,0,3,3,MNS
1992-01-11,1,1,2,EDM
1992-01-14,0,1,1,NYI
1992-01-16,0,1,1,PIT
1992-01-21,1,0,1,PHI
1992-01-23,0,0,0,VAN
1992-01-25,0,2,2,NJD
1992-01-29,3,0,3,BUF
1992-01-31,2,1,3,NJD
1992-02-01,2,0,2,MTL
1992-02-03,1,0,1,PIT
1992-02-05,1,1,2,WSH
1992-02-07,1,1,2,TOR
1992-02-09,1,1,2,NYR
1992-02-11,1,1,2,TOR
1992-02-12,2,2,4,BUF
1992-02-15,0,2,2,SJS
1992-02-17,0,2,2,STL
1992-02-20,0,0,0,TOR
1992-02-22,0,0,0,CHI
1992-02-23,1,1,2,HFD
1992-02-27,0,0,0,CHI
1992-02-29,1,0,1,STL
1992-03-03,0,1,1,WIN
1992-03-05,0,1,1,MNS
1992-03-07,0,0,0,QUE
1992-03-08,0,0,0,MTL
1992-03-12,0,1,1,STL
1992-03-14,0,0,0,MNS
1992-03-15,0,1,1,WIN
1992-03-17,2,0,2,SJS
1992-03-20,0,0,0,NYR
1992-03-22,0,0,0,PHI
1992-03-24,0,2,2,PIT
1992-03-28,0,0,0,VAN
1992-03-29,2,1,3,NYI
1992-03-31,0,0,0,CHI
1992-04-12,1,1,2,CHI
1992-04-14,3,1,4,MNS
1992-10-06,0,0,0,WIN
1992-10-08,2,1,3,LAK
1992-10-10,1,1,2,SJS
1992-10-15,0,0,0,QUE
1992-10-17,1,1,2,EDM
1992-10-20,1,0,1,WIN
1992-10-22,0,1,1,PIT
1992-10-24,3,1,4,STL
1992-10-25,0,0,0,CHI
1992-10-28,0,2,2,SJS
1992-10-30,2,0,2,TOR
1992-10-31,0,0,0,TOR
1992-11-04,0,1,1,MTL
1992-11-06,1,0,1,HFD
1992-11-07,0,0,0,MTL
1992-11-11,1,0,1,TBL
1992-11-13,2,1,3,PIT
1992-11-14,0,0,0,HFD
1992-11-17,1,0,1,CHI
1992-11-19,0,0,0,WIN
1992-11-20,1,3,4,WSH
1992-11-23,1,0,1,TBL
1992-11-25,0,3,3,STL
1992-11-27,0,1,1,LAK
1992-11-28,0,1,1,STL
1992-11-30,0,0,0,WSH
1992-12-02,2,0,2,NYR
1992-12-03,1,1,2,MNS
1992-12-05,2,3,5,TBL
1992-12-08,0,1,1,CHI
1992-12-09,1,1,2,TOR
1992-12-11,1,0,1,PHI
1992-12-14,0,0,0,CGY
1992-12-15,0,0,0,OTT
1992-12-18,2,0,2,BOS
1992-12-19,0,1,1,MNS
1992-12-22,1,1,2,TOR
1992-12-26,1,2,3,TOR
1992-12-27,0,0,0,CHI
1992-12-29,0,1,1,CHI
1992-12-31,1,1,2,OTT
1993-01-02,0,0,0,QUE
1993-01-04,0,0,0,TOR
1993-01-08,2,0,2,VAN
1993-01-11,0,0,0,STL
1993-01-13,1,1,2,TBL
1993-01-15,1,0,1,SJS
1993-01-17,1,4,5,PHI
1993-01-19,0,0,0,NYR
1993-01-21,0,0,0,STL
1993-01-23,0,1,1,STL
1993-01-26,3,1,4,CGY
1993-01-27,0,0,0,EDM
1993-01-30,0,0,0,VAN
1993-02-03,1,2,3,CHI
1993-02-09,0,3,3,NJD
1993-02-11,2,3,5,LAK
1993-02-13,1,1,2,STL
1993-02-14,3,2,5,CHI
1993-02-17,1,1,2,TBL
1993-02-19,0,0,0,CGY
1993-02-21,0,2,2,MNS
1993-02-22,1,0,1,PHI
1993-02-24,1,3,4,BUF
1993-02-27,0,0,0,CHI
1993-02-28,0,0,0,NJD
1993-03-02,1,0,1,NYI
1993-03-05,0,4,4,TOR
1993-03-07,1,3,4,MNS
1993-03-10,1,3,4,EDM
1993-03-11,0,1,1,CGY
1993-03-14,0,1,1,SJS
1993-03-16,0,1,1,WSH
1993-03-18,0,1,1,MNS
1993-03-20,2,1,3,BOS
1993-03-21,0,2,2,MNS
1993-03-23,1,0,1,NYI
1993-03-27,1,3,4,TBL
1993-03-29,1,0,1,LAK
1993-04-01,0,1,1,CHI
1993-04-03,0,0,0,VAN
1993-04-08,2,3,5,TBL
1993-04-10,0,2,2,BUF
1993-04-15,1,0,1,MNS
1993-10-05,1,1,2,DAL
1993-10-08,0,2,2,ANA
1993-10-09,1,1,2,LAK
1993-10-13,0,1,1,STL
1993-10-15,0,1,1,TOR
1993-10-16,0,0,0,TOR
1993-10-18,0,2,2,BUF
1993-10-21,0,0,0,WIN
1993-12-27,1,1,2,DAL
1993-12-31,1,2,3,LAK
1994-01-04,1,1,2,STL
1994-01-06,0,1,1,SJS
1994-01-08,0,1,1,LAK
1994-01-10,1,1,2,ANA
1994-01-12,0,1,1,TBL
1994-01-14,1,1,2,DAL
1994-01-15,0,1,1,BOS
1994-01-17,1,1,2,TBL
1994-01-19,1,1,2,ANA
1994-01-25,0,0,0,CHI
1994-01-27,0,2,2,CHI
1994-01-29,0,1,1,WIN
1994-01-30,1,2,3,WSH
1994-02-02,0,0,0,TBL
1994-02-04,0,1,1,PIT
