GAME_DATE,GOALS,ASSISTS,POINTS,OPPONENT
1987-02-25,0,1,1,NJD
1987-02-27,0,0,0,WSH
1987-03-04,1,1,2,VAN
1987-03-06,1,1,2,LAK
1987-03-07,2,0,2,MTL
1987-03-11,1,1,2,DET
1987-03-14,0,0,0,BUF
1987-03-15,2,1,3,HFD
1987-03-17,0,3,3,NJD
1987-03-19,0,1,1,CGY
1987-03-26,0,0,0,BOS
1987-03-28,0,0,0,TOR
1987-03-29,0,1,1,BUF
1987-03-31,2,0,2,WIN
1987-04-02,0,2,2,CGY
1987-04-04,0,2,2,LAK
1987-10-09,1,0,1,DET
1987-10-11,2,2,4,LAK
1987-10-14,1,0,1,CGY
1987-10-16,0,2,2,CGY
1987-10-17,1,1,2,BOS
1987-10-21,1,1,2,LAK
1987-10-23,0,0,0,VAN
1987-10-24,1,1,2,VAN
1987-10-27,0,0,0,QUE
1987-10-28,0,0,0,MTL
1987-10-31,2,1,3,NJD
1987-11-01,1,2,3,NYR
1987-11-04,0,2,2,NYR
1987-11-05,0,1,1,CGY
1987-11-07,0,1,1,BUF
1987-11-10,1,0,1,LAK
1987-11-14,1,0,1,STL
1987-11-15,0,2,2,CHI
1987-11-18,1,1,2,QUE
1987-11-20,1,0,1,PIT
1987-11-22,0,1,1,WIN
1987-11-25,1,3,4,NJD
1987-11-27,1,1,2,CHI
1987-11-29,2,1,3,BUF
1987-12-01,0,0,0,WSH
1987-12-05,1,2,3,TOR
1987-12-06,0,2,2,MNS
1987-12-09,1,1,2,WIN
1987-12-11,0,0,0,VAN
1987-12-12,0,0,0,VAN
1987-12-16,0,1,1,LAK
1987-12-18,0,1,1,WIN
1987-12-19,1,0,1,HFD
1987-12-22,1,0,1,LAK
1987-12-26,0,1,1,CGY
1987-12-28,2,2,4,VAN
1987-12-30,0,0,0,PHI
1988-01-02,0,0,0,WSH
1988-01-08,1,1,2,WIN
1988-01-09,0,0,0,NYI
1988-01-11,1,1,2,WSH
1988-01-13,1,1,2,CGY
1988-01-15,0,2,2,WIN
1988-01-18,0,0,0,MTL
1988-01-19,0,1,1,QUE
1988-01-21,0,0,0,PHI
1988-01-23,0,0,0,NYI
1988-01-25,0,2,2,PIT
1988-01-29,0,1,1,CGY
1988-01-30,0,0,0,HFD
1988-02-03,0,1,1,NJD
1988-02-06,0,0,0,LAK
1988-02-11,0,3,3,VAN
1988-02-12,0,1,1,BOS
1988-02-14,3,1,4,VAN
1988-02-17,1,1,2,TOR
1988-02-19,0,4,4,PIT
1988-02-21,0,0,0,WIN
1988-02-23,1,4,5,STL
1988-02-24,0,2,2,CHI
1988-02-28,0,2,2,CGY
1988-03-01,0,1,1,LAK
1988-03-04,1,0,1,PHI
1988-03-05,0,0,0,CGY
1988-03-07,1,0,1,WIN
1988-03-09,0,0,0,MTL
1988-03-12,0,1,1,VAN
1988-03-15,1,2,3,BUF
1988-03-18,0,2,2,WIN
1988-03-20,0,1,1,MNS
1988-03-22,1,2,3,DET
1988-03-24,0,1,1,NYR
1988-03-26,0,0,0,NYI
1988-03-28,0,1,1,TOR
1988-03-30,1,0,1,MNS
1988-04-01,0,0,0,STL
1988-04-03,0,2,2,LAK
1988-10-07,0,0,0,NYI
1988-10-09,0,4,4,WIN
1988-10-12,0,1,1,VAN
1988-10-14,0,0,0,CGY
1988-10-16,1,1,2,WIN
1988-10-17,0,0,0,MNS
1988-10-19,2,0,2,LAK
1988-10-23,0,3,3,VAN
1988-10-25,0,0,0,LAK
1988-10-29,1,0,1,WSH
1988-10-30,0,0,0,CHI
1988-11-02,1,2,3,STL
1988-11-04,1,3,4,BUF
1988-11-06,0,2,2,DET
1988-11-20,0,1,1,WIN
1988-11-23,0,0,0,MNS
1988-11-24,2,0,2,STL
1988-11-26,0,1,1,MTL
1988-11-28,0,1,1,QUE
1988-11-30,0,0,0,VAN
1988-12-02,0,0,0,CGY
1988-12-04,1,1,2,NYR
1988-12-07,2,2,4,QUE
1988-12-08,0,1,1,CGY
1988-12-10,0,0,0,WIN
1988-12-14,0,2,2,TOR
1988-12-15,0,1,1,BOS
1988-12-17,0,1,1,HFD
1988-12-19,0,1,1,BUF
1988-12-21,0,0,0,VAN
1988-12-23,0,0,0,CGY
1988-12-31,0,0,0,MTL
1989-01-02,0,2,2,MNS
1989-01-04,0,1,1,QUE
1989-01-07,0,0,0,CGY
1989-01-08,2,0,2,CGY
1989-01-10,1,1,2,LAK
1989-01-13,0,0,0,WSH
1989-01-15,0,0,0,NJD
1989-01-16,0,1,1,CHI
1989-01-18,2,2,4,WIN
1989-01-20,0,0,0,PHI
1989-01-21,1,1,2,PIT
1989-01-23,1,0,1,NYR
1989-01-25,1,0,1,CHI
1989-01-28,0,2,2,LAK
1989-01-31,0,0,0,VAN
1989-02-01,1,0,1,VAN
1989-02-03,1,0,1,DET
1989-02-05,0,0,0,NJD
1989-02-09,0,0,0,PHI
1989-02-11,0,1,1,BOS
1989-02-12,0,0,0,NYR
1989-02-19,0,1,1,BOS
1989-02-21,4,0,4,HFD
1989-02-24,0,2,2,LAK
1989-02-25,0,1,1,STL
1989-03-01,1,2,3,MTL
1989-03-03,2,0,2,WIN
1989-03-05,0,1,1,PIT
1989-03-07,1,0,1,PHI
1989-03-08,0,1,1,HFD
1989-03-11,0,2,2,CGY
1989-03-12,0,2,2,LAK
1989-03-15,0,3,3,DET
1989-03-16,0,0,0,VAN
1989-03-19,1,0,1,NYI
1989-03-21,1,1,2,LAK
1989-03-23,0,3,3,WIN
1989-03-25,1,1,2,LAK
1989-03-29,1,2,3,VAN
1989-04-02,0,0,0,CGY
1989-10-05,1,1,2,VAN
1989-10-07,1,1,2,LAK
1989-10-11,1,0,1,VAN
1989-10-13,1,1,2,BOS
1989-10-15,0,2,2,LAK
1989-10-18,2,1,3,WIN
1989-10-20,0,0,0,BOS
1989-10-22,1,2,3,WIN
1989-10-24,0,1,1,NYI
1989-10-25,0,1,1,NYR
1989-10-28,1,0,1,QUE
1989-10-29,0,1,1,MTL
1989-11-01,2,1,3,NJD
1989-11-03,1,2,3,CGY
1989-11-04,0,1,1,PIT
1989-11-06,0,0,0,CGY
1989-11-09,0,1,1,BOS
1989-11-11,0,1,1,WSH
1989-11-12,1,2,3,BUF
1989-11-15,0,0,0,LAK
1989-11-17,0,0,0,BUF
1989-11-19,1,3,4,CHI
1989-11-21,3,0,3,VAN
1989-11-24,0,0,0,PHI
1989-11-25,0,1,1,NYI
1989-11-27,1,1,2,DET
1989-11-30,1,1,2,LAK
1989-12-02,0,3,3,MNS
1989-12-03,0,1,1,TOR
1989-12-08,1,0,1,LAK
1989-12-11,0,2,2,CGY
1989-12-13,0,1,1,QUE
1989-12-16,1,1,2,STL
1989-12-17,0,0,0,CHI
