GAME_DATE,GOALS,ASSISTS,POINTS,OPPONENT
1985-10-18,2,1,3,BUF
1985-10-19,0,1,1,BUF
1985-10-23,0,2,2,CGY
1985-10-25,0,0,0,WIN
1985-10-27,0,0,0,CHI
1985-10-29,3,0,3,STL
1985-11-01,0,1,1,NYI
1985-11-02,1,0,1,NYI
1985-11-05,0,2,2,CHI
1985-11-06,0,0,0,PIT
1985-11-09,0,2,2,CGY
1985-11-12,1,0,1,EDM
1985-11-15,0,0,0,VAN
1985-11-16,0,1,1,BOS
1985-11-19,2,1,3,PIT
1985-11-20,0,1,1,PIT
1985-11-23,1,1,2,QUE
1985-11-27,1,2,3,MTL
1985-11-29,0,0,0,NYR
1985-11-30,1,1,2,NJD
1985-12-05,1,0,1,STL
1985-12-07,0,0,0,VAN
1985-12-10,0,0,0,TOR
1985-12-14,0,0,0,LAK
1985-12-17,0,1,1,VAN
1985-12-18,1,0,1,EDM
1985-12-20,0,0,0,WIN
1985-12-22,0,1,1,QUE
1985-12-26,0,1,1,QUE
1985-12-28,0,0,0,CHI
1985-12-29,1,0,1,NYR
1986-01-01,0,0,0,NYR
1986-01-03,0,0,0,NJD
1986-01-04,3,1,4,NJD
1986-01-07,0,2,2,DET
1986-01-09,0,0,0,PHI
1986-01-11,0,2,2,MNS
1986-01-14,0,1,1,CGY
1986-01-17,1,1,2,NJD
1986-01-18,1,1,2,PHI
1986-01-21,0,1,1,MNS
1986-01-24,2,0,2,NYI
1986-01-25,0,0,0,MNS
1986-01-28,0,0,0,DET
1986-01-29,1,0,1,TOR
1986-02-01,0,1,1,NJD
1986-02-02,0,0,0,HFD
1986-02-07,0,0,0,MTL
1986-02-08,0,0,0,EDM
1986-02-12,0,0,0,PIT
1986-02-15,1,0,1,LAK
1986-02-18,0,1,1,NYI
1986-02-19,0,1,1,MTL
1986-02-22,0,0,0,PHI
1986-02-23,0,0,0,BUF
1986-02-25,2,0,2,DET
1986-02-27,1,0,1,BOS
1986-03-01,0,1,1,NYR
1986-03-02,0,2,2,NYR
1986-03-04,1,1,2,NJD
1986-03-08,0,0,0,NYI
1986-03-09,0,0,0,NYI
1986-03-11,0,1,1,PIT
1986-03-13,0,0,0,PHI
1986-03-15,3,0,3,STL
1986-03-17,0,0,0,PIT
1986-03-18,0,0,0,LAK
1986-03-21,0,0,0,WIN
1986-03-23,0,2,2,PHI
1986-03-25,0,1,1,BOS
1986-10-09,0,0,0,PIT
1986-10-11,0,1,1,PHI
1986-10-13,2,1,3,NYR
1986-10-16,1,0,1,NYI
1986-10-18,0,1,1,BUF
1986-10-20,0,2,2,MTL
1986-10-21,0,0,0,QUE
1986-10-24,0,2,2,MNS
1986-10-25,0,1,1,NJD
1986-10-28,0,0,0,VAN
1986-10-29,0,0,0,EDM
1986-11-01,0,1,1,CGY
1986-11-04,1,0,1,NYI
1986-11-05,0,0,0,VAN
1986-11-08,0,0,0,CHI
1986-11-11,0,0,0,MNS
1986-11-12,0,1,1,CHI
1986-11-14,0,0,0,QUE
1986-11-16,0,0,0,PHI
1986-11-18,0,0,0,LAK
1986-11-21,0,1,1,DET
1986-11-22,0,0,0,PIT
1986-11-26,0,0,0,BOS
1986-11-28,1,0,1,PHI
1986-11-29,1,0,1,QUE
1986-12-01,0,1,1,MTL
1986-12-03,0,0,0,WIN
1986-12-06,0,0,0,MTL
1986-12-09,0,0,0,NJD
1986-12-10,0,1,1,TOR
1986-12-14,0,0,0,NYR
1986-12-17,0,0,0,NYR
1986-12-19,1,0,1,NJD
1986-12-20,0,1,1,STL
1986-12-26,0,0,0,NYI
1987-01-01,2,1,3,PIT
1987-01-03,0,0,0,PHI
1987-01-05,1,0,1,STL
1987-01-07,0,1,1,PIT
1987-01-09,0,0,0,PIT
1987-01-11,0,0,0,PHI
1987-01-13,0,0,0,WIN
1987-01-15,0,0,0,NYI
1987-01-17,1,0,1,HFD
1987-01-18,2,0,2,NJD
1987-01-20,1,1,2,NJD
1987-01-23,1,0,1,BUF
1987-01-24,1,1,2,BUF
1987-01-27,1,1,2,PIT
1987-01-28,1,0,1,DET
1987-01-30,2,0,2,NYI
1987-02-01,2,0,2,WIN
1987-02-04,0,0,0,NYR
1987-02-06,1,0,1,HFD
1987-02-07,0,0,0,NYR
1987-02-15,0,2,2,EDM
1987-02-18,2,0,2,LAK
1987-02-20,4,2,6,VAN
1987-02-22,1,0,1,CGY
1987-02-24,2,1,3,DET
1987-02-27,1,0,1,EDM
1987-03-01,1,1,2,NYR
1987-03-03,1,0,1,NJD
1987-03-05,0,1,1,PHI
1987-03-07,0,0,0,BOS
1987-03-10,0,1,1,CGY
1987-03-13,2,0,2,TOR
1987-03-14,1,2,3,STL
1987-03-17,0,0,0,LAK
1987-03-20,0,1,1,PIT
1987-03-22,0,0,0,BOS
1987-03-24,0,1,1,NYI
1987-03-27,0,0,0,NYI
1987-03-29,0,0,0,MNS
1987-03-31,0,0,0,TOR
1987-04-01,1,0,1,NYR
1987-04-04,1,0,1,PHI
1987-04-05,1,1,2,NJD
1987-10-08,2,0,2,BOS
1987-10-10,3,1,4,CHI
1987-10-11,1,0,1,BUF
1987-10-16,1,0,1,HFD
1987-10-17,0,0,0,NYR
1987-10-19,0,0,0,NYR
1987-10-22,0,0,0,PHI
1987-10-24,0,0,0,MTL
1987-10-27,0,0,0,VAN
1987-10-30,0,0,0,WIN
1987-10-31,0,0,0,MNS
1987-11-03,1,0,1,VAN
1987-11-06,0,1,1,QUE
1987-11-07,0,0,0,NJD
1987-11-10,0,0,0,NYI
1987-11-11,1,0,1,PIT
1987-11-14,2,0,2,MNS
1987-11-17,0,0,0,DET
1987-11-20,0,0,0,BUF
1987-11-21,2,0,2,HFD
1987-11-25,0,0,0,BOS
1987-11-27,1,0,1,PIT
1987-11-28,1,0,1,PIT
1987-12-01,1,1,2,EDM
1987-12-04,0,2,2,NYI
1987-12-06,0,4,4,LAK
1987-12-08,0,0,0,CGY
1987-12-09,0,1,1,HFD
1987-12-12,1,1,2,CHI
1987-12-15,1,1,2,TOR
1987-12-16,0,0,0,DET
1987-12-18,0,1,1,TOR
1987-12-20,0,0,0,STL
1987-12-22,2,0,2,QUE
1987-12-23,0,1,1,MTL
1987-12-26,1,0,1,PHI
1987-12-28,1,1,2,TOR
1987-12-30,0,0,0,NJD
1988-01-01,1,1,2,PIT
1988-01-02,0,0,0,EDM
1988-01-05,1,0,1,PHI
1988-01-08,0,2,2,NYR
1988-01-10,0,0,0,CGY
1988-01-11,1,0,1,EDM
1988-01-13,1,0,1,LAK
1988-01-16,0,1,1,STL
1988-01-17,2,0,2,CHI
1988-01-19,2,1,3,NJD
1988-01-23,1,0,1,BUF
1988-01-26,1,0,1,WIN
1988-01-29,0,1,1,MTL
1988-01-31,0,0,0,PHI
1988-02-02,0,0,0,PIT
1988-02-05,0,0,0,NYI
1988-02-06,0,0,0,NYR
1988-02-11,0,1,1,NYR
1988-02-12,1,1,2,NYI
1988-02-14,2,1,3,CGY
1988-02-17,1,0,1,NJD
1988-02-19,2,0,2,WIN
1988-02-20,1,0,1,MNS
1988-02-24,0,1,1,LAK
1988-02-27,0,1,1,NYI
1988-03-01,1,0,1,NJD
1988-03-02,1,0,1,NJD
1988-03-04,1,2,3,QUE
1988-03-06,1,2,3,VAN
1988-03-10,0,0,0,PHI
1988-03-12,0,0,0,NYR
1988-03-13,1,0,1,BOS
1988-03-16,1,1,2,NYR
1988-03-18,0,1,1,NYI
1988-03-20,0,0,0,NJD
1988-03-22,1,0,1,STL
1988-03-23,0,1,1,PIT
1988-03-25,0,0,0,PHI
1988-03-29,0,0,0,DET
1988-03-31,0,0,0,NYI
1988-04-02,2,0,2,PIT
1988-04-03,0,0,0,PHI
1988-10-07,1,0,1,PIT
1988-10-08,0,1,1,BUF
1988-10-11,2,2,4,PIT
1988-10-14,0,1,1,TOR
1988-10-15,1,2,3,NJD
1988-10-19,0,0,0,NYR
1988-10-21,0,0,0,NYR
1988-10-23,0,0,0,WIN
1988-10-25,0,1,1,VAN
1988-10-28,0,0,0,CGY
1988-10-29,0,0,0,EDM
1988-11-01,1,0,1,DET
1988-11-04,0,1,1,NYI
1988-11-05,0,0,0,NYI
1988-11-15,0,0,0,MNS
1988-11-18,0,1,1,HFD
1988-11-19,0,0,0,NJD
1988-12-10,0,0,0,MTL
1988-12-11,2,1,3,BUF
1988-12-13,1,1,2,QUE
1988-12-15,0,1,1,PHI
1988-12-17,0,1,1,WIN
1988-12-19,0,0,0,NYR
1988-12-21,0,1,1,CHI
1988-12-23,2,0,2,NYR
1988-12-27,0,2,2,PHI
1988-12-30,2,0,2,BUF
1988-12-31,1,1,2,NYI
1989-01-02,0,1,1,PIT
1989-01-04,1,0,1,NYR
1989-01-06,1,0,1,TOR
1989-01-07,2,0,2,CHI
1989-01-10,1,0,1,QUE
